city,ranking,rating,reviews_number,cuisine_style
Amsterdam,792.0,5.0,28.0," Soups,  European, Dutch,  Vegetarian Friendly,  Vegan Options"
Amsterdam,793.0,4.5,104.0," European,  Pub,  Bar, Dutch,  Cafe"
Amsterdam,794.0,4.0,108.0,"Dutch,  Bar,  European,  Vegetarian Friendly"
Amsterdam,795.0,4.5,24.0," Vegetarian Friendly, Asian,  Taiwanese,  Vegan Options"
Amsterdam,796.0,4.5,94.0," Vegetarian Friendly, Asian,  Gluten Free Options,  Vegan Options"
Amsterdam,800.0,4.5,61.0," European, Bar,  Dutch,  Pub"
Amsterdam,802.0,4.5,65.0," Street Food,  Vegetarian Friendly,  Gastropub,  Vegan Options, Bar"
Amsterdam,803.0,4.5,74.0,Bar
Amsterdam,807.0,4.5,94.0," Vegan Options,  Gluten Free Options, Chinese,  Asian,  Vegetarian Friendly"
Amsterdam,808.0,4.5,131.0," Asian,  Nepali,  Vegan Options, Indian,  Vegetarian Friendly"
Amsterdam,809.0,4.0,103.0," Vegetarian Friendly,  Dutch,  Asian,  European, French,  Bar"
Amsterdam,811.0,4.0,142.0," European,  Gluten Free Options,  Vegetarian Friendly, Dutch"
Amsterdam,814.0,5.0,19.0," Italian,  Vegan Options, French,  Vegetarian Friendly"
Amsterdam,815.0,4.0,177.0," Asian, Barbecue,  Korean"
Amsterdam,816.0,3.5,338.0," Latin,  South American,  Argentinean,  European,  Barbecue, Steakhouse"
Amsterdam,818.0,4.0,134.0," Vegetarian Friendly, Italian,  Pizza,  European"
Amsterdam,821.0,4.0,183.0," Seafood, Dutch,  Gluten Free Options,  Mediterranean,  Vegetarian Friendly,  European"
Amsterdam,823.0,4.5,59.0," Cafe,  Vegan Options, European,  Vegetarian Friendly,  Soups"
Amsterdam,827.0,3.5,595.0," British,  Bar, Irish,  Vegetarian Friendly,  European"
Amsterdam,831.0,4.5,144.0," Vegan Options,  Gluten Free Options,  Vegetarian Friendly, Indian"
Amsterdam,835.0,4.5,46.0," Soups,  European,  Cafe,  Vegetarian Friendly"
Amsterdam,837.0,4.5,78.0," Vegetarian Friendly,  Thai, Asian,  Vegan Options"
Amsterdam,838.0,4.0,205.0," European,  Vegetarian Friendly, Dutch,  Bar"
Amsterdam,839.0,4.0,132.0," Vegetarian Friendly, Mediterranean,  European,  Spanish"
Amsterdam,842.0,5.0,17.0,French
Amsterdam,844.0,4.5,100.0," European,  Bar, Dutch"
Amsterdam,847.0,4.0,85.0,"Japanese,  Sushi,  Vegetarian Friendly,  Asian"
Amsterdam,848.0,4.5,41.0,"Japanese,  Vegetarian Friendly,  Soups"
Amsterdam,849.0,4.5,122.0," Vegetarian Friendly, European"
Amsterdam,854.0,4.5,36.0,"Italian,  European,  Vegetarian Friendly"
Amsterdam,860.0,4.5,82.0,"French,  European"
Amsterdam,861.0,4.0,81.0," European,  Bar,  Cafe,  Pub, Dutch"
Amsterdam,862.0,4.0,63.0,American
Amsterdam,864.0,4.0,151.0," Vegan Options,  Thai,  Vegetarian Friendly, Asian"
Amsterdam,868.0,4.0,139.0,Bar
Amsterdam,869.0,4.0,84.0," European, American,  Bar,  Vegetarian Friendly"
Amsterdam,882.0,4.5,60.0,"Bar,  European,  Vegetarian Friendly,  International,  Pub"
Amsterdam,885.0,4.5,47.0," Pub,  Bar,  Vegetarian Friendly, Spanish,  European"
Amsterdam,886.0,4.5,55.0," European,  Vegetarian Friendly,  Mediterranean, Italian"
Amsterdam,891.0,4.0,129.0," Dutch, Cafe,  Vegetarian Friendly"
Amsterdam,893.0,4.0,67.0," Vegetarian Friendly,  Pizza, Italian,  European,  Vegan Options"
Amsterdam,894.0,4.0,74.0," Barbecue,  Steakhouse,  Bar, American"
Amsterdam,895.0,4.5,34.0," Vegan Options,  Vegetarian Friendly, Caribbean,  South American,  Central American"
Amsterdam,896.0,4.5,67.0," Vegan Options,  Gluten Free Options, Mediterranean,  Vegetarian Friendly,  European"
Amsterdam,897.0,4.0,107.0,"Dutch,  European,  International"
Amsterdam,908.0,4.5,31.0," International,  Pub,  Vegan Options,  Jamaican,  Caribbean, Bar,  Hawaiian"
Amsterdam,910.0,4.0,95.0," Pizza, Italian,  Vegan Options,  Vegetarian Friendly"
Amsterdam,912.0,4.0,82.0," Bar,  Fast Food,  European, American"
Amsterdam,921.0,4.5,42.0,"Mediterranean,  Vegetarian Friendly,  European"
Amsterdam,922.0,3.5,297.0," European,  Argentinean,  Central European,  Bar, Steakhouse"
Amsterdam,930.0,4.5,47.0," Mediterranean,  European, Italian,  Vegetarian Friendly"
Amsterdam,935.0,4.5,79.0," Vegetarian Friendly, Italian,  Mediterranean,  European"
Amsterdam,937.0,4.0,88.0," Vegetarian Friendly,  European, Dutch,  Bar"
Amsterdam,939.0,4.0,189.0," Argentinean, Steakhouse,  Barbecue,  European"
Amsterdam,945.0,4.0,41.0," Mediterranean,  Vegetarian Friendly, Italian"
Amsterdam,948.0,4.5,59.0,"Dutch,  European,  Kosher"
Amsterdam,950.0,4.0,91.0," Thai,  Vegetarian Friendly,  Grill, European"
Amsterdam,953.0,5.0,21.0," Cafe,  Bar,  International, French,  Pub,  Dutch,  Fusion,  European"
Amsterdam,957.0,4.0,286.0," Bar,  Gluten Free Options,  European, Dutch,  Vegetarian Friendly"
Amsterdam,960.0,4.0,72.0," Vegetarian Friendly,  Dutch, French,  European,  Bar"
Amsterdam,961.0,4.0,72.0,"Italian,  European,  Pizza,  Mediterranean,  Vegetarian Friendly"
Amsterdam,967.0,4.0,77.0," Vegan Options,  Dutch,  Vegetarian Friendly"
Amsterdam,969.0,4.5,55.0,"Indonesian,  Vegetarian Friendly"
Amsterdam,972.0,4.5,72.0," Bar,  Fusion, Asian,  Vegetarian Friendly"
Amsterdam,974.0,4.0,193.0," Gluten Free Options,  Vegetarian Friendly,  Jamaican, Caribbean,  Vegan Options"
Amsterdam,978.0,4.0,99.0," Asian,  Brazilian, Japanese,  Vegetarian Friendly,  Peruvian,  Sushi"
Amsterdam,987.0,4.5,24.0," European,  Vegetarian Friendly,  Healthy,  International, Cafe,  Dutch"
Amsterdam,994.0,4.0,125.0," Vegetarian Friendly, Indonesian"
Amsterdam,995.0,3.5,285.0,"Bar,  Vegetarian Friendly"
Amsterdam,998.0,4.0,106.0," Bar, Pub,  European,  Dutch,  Vegetarian Friendly"
Amsterdam,999.0,4.0,48.0,"Dutch,  European,  Pub,  Cafe,  Bar"
Amsterdam,1001.0,4.5,49.0," Vegetarian Friendly,  Mediterranean, Italian,  Pizza,  Vegan Options,  European"
Amsterdam,1003.0,4.5,58.0," European,  International,  Bar,  Cafe, Dutch,  Vegetarian Friendly"
Amsterdam,1004.0,4.0,102.0,"Dutch,  European,  Bar,  Pub,  Cafe"
Amsterdam,1006.0,4.0,54.0," Vegetarian Friendly,  Soups, Asian,  Vietnamese,  Vegan Options"
Amsterdam,1015.0,4.0,75.0,Vegetarian Friendly
Amsterdam,1018.0,4.0,155.0,Vegetarian Friendly
Amsterdam,1019.0,4.5,47.0," Vegetarian Friendly,  Pub,  Thai,  Bar, Asian"
Amsterdam,1020.0,4.0,314.0,"Bar,  Spanish,  Vegetarian Friendly,  European"
Amsterdam,1022.0,4.0,68.0," Cafe, Dutch,  European,  Pub,  Vegetarian Friendly,  Bar"
Amsterdam,1023.0,4.0,78.0," European,  Spanish,  Vegetarian Friendly, Mediterranean"
Amsterdam,1027.0,4.5,45.0," Vegetarian Friendly,  Vegan Options, Dutch,  European"
Amsterdam,1028.0,4.5,53.0," Turkish,  Middle Eastern,  Halal,  Vegetarian Friendly, Mediterranean"
Amsterdam,1029.0,4.0,81.0,"European,  Dutch,  Seafood,  Mediterranean,  French,  Vegetarian Friendly"
Amsterdam,1035.0,4.5,52.0,"Bar,  Cafe,  Pub,  European,  Dutch"
Amsterdam,1039.0,4.5,117.0," Thai, Asian,  Vegetarian Friendly"
Amsterdam,1040.0,3.5,404.0,"Dutch,  Vegetarian Friendly,  European,  Gluten Free Options,  Bar"
Amsterdam,1041.0,4.5,19.0,"French,  Vegetarian Friendly"
Amsterdam,1043.0,3.5,955.0,"American,  European,  Pub,  Bar"
Amsterdam,1044.0,4.5,28.0," Vegetarian Friendly, Mexican"
Amsterdam,1045.0,4.0,167.0," Pizza,  Gluten Free Options,  European, Italian"
Amsterdam,1053.0,4.5,29.0," Gastropub,  Pub, Bar,  International,  Vegetarian Friendly"
Amsterdam,1056.0,4.5,42.0,"Italian,  French,  European,  Bar,  International,  Dutch,  Pub"
Amsterdam,1057.0,4.0,121.0," Vegetarian Friendly, Asian,  Thai,  Vegan Options"
Amsterdam,1065.0,4.5,21.0," European,  Fusion,  International, Southwestern,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,1069.0,4.5,47.0," Thai,  Vegan Options,  Vegetarian Friendly, Asian"
Amsterdam,1071.0,4.0,143.0," Gluten Free Options, Dutch,  Vegetarian Friendly,  European,  Bar"
Amsterdam,1072.0,4.5,50.0,"Dutch,  Bar,  Vegetarian Friendly,  Pub,  European"
Amsterdam,1073.0,3.5,383.0," European,  Pizza, Italian,  Vegetarian Friendly"
Amsterdam,1074.0,4.5,25.0,"Steakhouse,  Argentinean,  Barbecue,  South American"
Amsterdam,1076.0,5.0,33.0," Delicatessen,  Vegetarian Friendly,  Mediterranean, Italian,  European"
Amsterdam,1077.0,4.5,39.0," Wine Bar,  European, Delicatessen,  Italian"
Amsterdam,1078.0,3.5,554.0," Sushi,  Gluten Free Options,  Seafood, Dutch,  European,  Vegetarian Friendly"
Amsterdam,1080.0,4.0,63.0,"Steakhouse,  Argentinean"
Amsterdam,1082.0,4.0,109.0," Pub, Bar"
Amsterdam,1084.0,4.5,61.0," Grill,  Fast Food, American,  Vegetarian Friendly,  Bar"
Amsterdam,1088.0,4.0,179.0,"Steakhouse,  Argentinean,  Barbecue"
Amsterdam,1090.0,4.5,38.0," Pub, Dutch,  Vegetarian Friendly,  European,  Bar"
Amsterdam,1091.0,4.0,106.0," Vegetarian Friendly,  Central European,  European,  Bar, Dutch"
Amsterdam,1094.0,4.0,132.0," Cafe,  Vegetarian Friendly,  European, Dutch,  Gluten Free Options,  Bar"
Amsterdam,1098.0,5.0,17.0,"Italian,  Mediterranean"
Amsterdam,1102.0,4.5,42.0," Dutch,  Pub, Bar,  European"
Amsterdam,1106.0,4.0,69.0," Kosher,  Vegetarian Friendly,  Israeli,  Middle Eastern, European"
Amsterdam,1107.0,4.5,70.0,"Italian,  Vegetarian Friendly,  European"
Amsterdam,1115.0,4.0,135.0," Dutch,  European, Cafe,  Vegetarian Friendly"
Amsterdam,1116.0,4.5,130.0," Vegetarian Friendly,  Italian, European"
Amsterdam,1117.0,4.0,164.0," Asian,  Gluten Free Options, Japanese,  Sushi,  Vegetarian Friendly"
Amsterdam,1118.0,4.5,16.0," European,  Mediterranean,  Healthy, Italian,  Dutch"
Amsterdam,1124.0,5.0,12.0,unknown
Amsterdam,1125.0,4.0,52.0," Vegan Options, Soups,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,1128.0,4.5,24.0,"Japanese,  Asian,  Soups,  Vegetarian Friendly"
Amsterdam,1130.0,4.5,38.0," International,  European, French,  Vegetarian Friendly,  Dutch,  Vegan Options,  Spanish"
Amsterdam,1138.0,4.0,97.0,"European,  Dutch,  Vegetarian Friendly"
Amsterdam,1139.0,4.5,65.0," Dutch,  European,  International,  Bar,  Pub, German"
Amsterdam,1145.0,4.0,93.0,"Dutch,  Seafood,  Vegetarian Friendly,  European"
Amsterdam,1146.0,4.5,70.0," Pub,  Bar,  Vegetarian Friendly, American"
Amsterdam,1150.0,4.5,70.0,"Dutch,  European,  Vegetarian Friendly,  Cafe"
Amsterdam,1157.0,4.0,141.0," European,  Bar, Dutch,  Cafe"
Amsterdam,1158.0,4.5,31.0," Vegetarian Friendly, Italian"
Amsterdam,1159.0,3.5,198.0," Pub, Dutch,  Bar,  European"
Amsterdam,1164.0,5.0,27.0,"Bar,  Pub"
Amsterdam,1165.0,4.0,90.0,"Bar,  European"
Amsterdam,1166.0,4.5,16.0,Cafe
Amsterdam,1168.0,4.0,99.0," Indonesian,  Vegetarian Friendly,  Vegan Options, Asian"
Amsterdam,1170.0,4.0,118.0," Gluten Free Options,  Dutch, European,  Vegetarian Friendly"
Amsterdam,1171.0,4.5,103.0," Vegetarian Friendly,  Vegan Options,  Middle Eastern, Fast Food"
Amsterdam,1176.0,4.5,30.0," Vegetarian Friendly, Asian,  European,  Vegan Options"
Amsterdam,1177.0,4.5,51.0," Pub, Bar"
Amsterdam,1178.0,4.5,45.0," Fast Food,  European,  Vegetarian Friendly,  Vegan Options, Dutch"
Amsterdam,1193.0,4.0,81.0," European,  Bar, Dutch"
Amsterdam,1197.0,4.0,42.0," Pub, Bar,  Vegetarian Friendly"
Amsterdam,1199.0,4.5,24.0," Korean, Asian,  Vegetarian Friendly"
Amsterdam,1201.0,4.5,27.0," Nepali, Indian,  Vegetarian Friendly,  Asian"
Amsterdam,1203.0,4.0,86.0,"Lebanese,  Mediterranean,  Halal,  Middle Eastern,  Vegetarian Friendly,  Vegan Options"
Amsterdam,1204.0,4.0,161.0,"Steakhouse,  European,  Argentinean"
Amsterdam,1205.0,4.0,48.0,"Contemporary,  International,  Cafe,  Healthy,  Vegetarian Friendly"
Amsterdam,1207.0,4.0,37.0," European,  Dutch"
Amsterdam,1208.0,4.0,171.0,"French,  Vegan Options,  Cafe,  Gluten Free Options,  European,  Vegetarian Friendly"
Amsterdam,1209.0,4.0,43.0," Pub, Bar,  European,  Vegetarian Friendly"
Amsterdam,1210.0,4.0,87.0," European,  Seafood,  Fusion, Italian,  Vegetarian Friendly"
Amsterdam,1213.0,4.5,26.0,"Italian,  Vegetarian Friendly"
Amsterdam,1218.0,4.0,39.0,"Italian,  European,  Vegetarian Friendly,  Mediterranean"
Amsterdam,1219.0,4.0,94.0," American,  European,  Vegetarian Friendly,  Bar, Italian,  Dutch,  French"
Amsterdam,1222.0,4.0,134.0," Vegetarian Friendly,  Pizza, Italian,  Diner"
Amsterdam,1223.0,4.0,71.0," Pizza, Italian,  European,  Vegetarian Friendly"
Amsterdam,1228.0,3.5,280.0," French,  Vegetarian Friendly, Diner,  Gluten Free Options,  European"
Amsterdam,1229.0,4.0,97.0,"Asian,  Malaysian,  Vegetarian Friendly,  Halal"
Amsterdam,1230.0,4.5,28.0,"Dutch,  European"
Amsterdam,1231.0,4.5,19.0,"Seafood,  Mediterranean"
Amsterdam,1234.0,4.5,72.0," Vegetarian Friendly,  Gluten Free Options,  European,  Vegan Options, Cafe"
Amsterdam,1238.0,4.0,88.0,"Asian,  Vegan Options,  Vegetarian Friendly,  Thai"
Amsterdam,1245.0,4.0,40.0," International,  European, Dutch,  Vegetarian Friendly,  Bar,  French"
Amsterdam,1247.0,4.5,30.0," Vegetarian Friendly,  Sushi,  Asian,  Vegan Options,  Seafood,  Italian, Japanese"
Amsterdam,1250.0,4.5,35.0," Asian,  Sushi,  Vegetarian Friendly, Japanese"
Amsterdam,1251.0,4.0,58.0," Vegetarian Friendly, Mexican,  Fusion,  Vegan Options,  Fast Food"
Amsterdam,1257.0,4.5,69.0," Middle Eastern,  Vegetarian Friendly,  Mediterranean,  Halal, Turkish"
Amsterdam,1258.0,3.5,861.0,"Dutch,  European,  Healthy,  Seafood,  Bar,  Vegetarian Friendly"
Amsterdam,1259.0,3.5,339.0," European, Dutch,  Vegetarian Friendly"
Amsterdam,1262.0,4.0,118.0," Asian,  Vegetarian Friendly, Indonesian,  Vegan Options"
Amsterdam,1263.0,4.0,74.0," Vegetarian Friendly,  Asian,  Seafood, Chinese"
Amsterdam,1267.0,5.0,18.0," Mediterranean, Italian,  Pizza"
Amsterdam,1269.0,4.5,11.0,"Italian,  French,  Seafood"
Amsterdam,1277.0,5.0,15.0," Spanish,  European, Dutch,  Thai"
Amsterdam,1284.0,4.0,106.0," Asian, Chinese"
Amsterdam,1285.0,3.5,156.0," Thai, Asian,  Vegetarian Friendly"
Amsterdam,1289.0,4.0,75.0," Vegetarian Friendly,  Greek,  European, Mediterranean"
Amsterdam,1292.0,5.0,24.0," Greek,  Vegetarian Friendly, Mediterranean,  European"
Amsterdam,1295.0,4.0,108.0,"Bar,  Cafe"
Amsterdam,1302.0,4.0,26.0,"European,  Seafood"
Amsterdam,1303.0,4.0,60.0," Turkish, European,  Halal"
Amsterdam,1305.0,4.0,41.0," Thai,  Vegetarian Friendly, Asian"
Amsterdam,1310.0,4.5,26.0," Halal,  Turkish,  Middle Eastern,  Vegetarian Friendly, Mediterranean"
Amsterdam,1311.0,4.0,45.0," Cafe, Dutch,  Pub,  Bar,  European"
Amsterdam,1312.0,4.0,261.0,"Chinese,  Vegetarian Friendly,  Asian"
Amsterdam,1314.0,4.0,48.0," Vegetarian Friendly, Mediterranean,  Turkish,  Middle Eastern,  Halal"
Amsterdam,1315.0,4.5,49.0," Latin,  Seafood,  Vegan Options, Peruvian,  South American,  Vegetarian Friendly"
Amsterdam,1318.0,3.5,84.0,"Dutch,  Vegetarian Friendly,  European,  International"
Amsterdam,1320.0,4.5,35.0," European,  Mediterranean,  Vegetarian Friendly, Brew Pub,  Vegan Options,  Pub,  Grill"
Amsterdam,1324.0,4.5,37.0," Dutch,  European, French"
Amsterdam,1325.0,5.0,23.0," Greek,  Vegan Options,  Vegetarian Friendly,  European,  Soups"
Amsterdam,1327.0,5.0,20.0," Dutch,  Pub, Bar,  European"
Amsterdam,1330.0,5.0,19.0," Vegetarian Friendly,  Gluten Free Options,  Contemporary,  Healthy,  European, International"
Amsterdam,1334.0,4.5,21.0,unknown
Amsterdam,1338.0,3.5,129.0,"French,  Central European,  European,  International,  Dutch,  Bar,  Vegetarian Friendly"
Amsterdam,1347.0,4.0,52.0,"South American,  Vegetarian Friendly,  Vegan Options"
Amsterdam,1349.0,4.0,78.0," European,  Pub,  Contemporary, Dutch"
Amsterdam,1350.0,5.0,8.0,"International,  European"
Amsterdam,1351.0,4.5,13.0,Asian
Amsterdam,1354.0,4.0,69.0," International,  European,  Steakhouse, Grill,  Vegetarian Friendly"
Amsterdam,1360.0,5.0,7.0," Singaporean, Asian,  Vietnamese,  Thai"
Amsterdam,1366.0,4.0,24.0,"African,  French,  European"
Amsterdam,1369.0,4.0,75.0," Mediterranean,  Vegetarian Friendly,  European, Italian"
Amsterdam,1375.0,4.5,13.0," Diner, International"
Amsterdam,1382.0,4.0,26.0," European, Dutch"
Amsterdam,1383.0,5.0,13.0,Vegetarian Friendly
Amsterdam,1384.0,4.0,56.0," European,  American,  Pub, Bar"
Amsterdam,1385.0,4.0,45.0,"Pizza,  Vegetarian Friendly,  European"
Amsterdam,1388.0,4.0,50.0," Japanese,  Cafe,  Vegetarian Friendly,  Sushi, Asian"
Amsterdam,1390.0,4.5,18.0," Diner, Dutch,  European"
Amsterdam,1400.0,3.5,350.0,"Dutch,  Bar,  Vegetarian Friendly,  Cafe,  European"
Amsterdam,1404.0,3.5,142.0,"Steakhouse,  Brazilian"
Amsterdam,1405.0,4.0,33.0,unknown
Amsterdam,1406.0,3.5,226.0," Vegetarian Friendly, Japanese,  Sushi"
Amsterdam,1407.0,5.0,11.0,Vegetarian Friendly
Amsterdam,1413.0,4.0,71.0," Pizza,  European,  Vegetarian Friendly, Italian"
Amsterdam,1416.0,4.5,19.0," Greek, Mediterranean"
Amsterdam,1422.0,4.0,98.0," European,  Mediterranean, Italian"
Amsterdam,1424.0,5.0,11.0," Mediterranean,  Halal, Middle Eastern"
Amsterdam,1425.0,4.0,29.0," Vegetarian Friendly, Spanish,  Vegan Options"
Amsterdam,1427.0,4.0,207.0," Vegetarian Friendly, Italian,  European,  Mediterranean"
Amsterdam,1429.0,5.0,9.0,Cafe
Amsterdam,1436.0,5.0,24.0," Spanish, European,  Vegetarian Friendly,  Wine Bar"
Amsterdam,1438.0,4.5,26.0,"Seafood,  European"
Amsterdam,1441.0,4.5,16.0,unknown
Amsterdam,1442.0,4.0,59.0," Pizza,  Mediterranean, Italian,  European,  Vegetarian Friendly"
Amsterdam,1445.0,3.5,84.0," Vegetarian Friendly,  Dutch,  Vegan Options,  Fusion,  International,  Bar"
Amsterdam,1446.0,4.5,44.0," Vegetarian Friendly,  European,  Vegan Options, Cafe"
Amsterdam,1454.0,5.0,8.0,unknown
Amsterdam,1456.0,5.0,6.0,"French,  International,  Seafood"
Amsterdam,1457.0,4.0,71.0," Vegetarian Friendly,  French,  Dutch, European"
Amsterdam,1458.0,4.0,155.0,"Mediterranean,  Greek"
Amsterdam,1459.0,3.5,200.0," International, Dutch,  European,  Vegetarian Friendly"
Amsterdam,1462.0,4.5,21.0,European
Amsterdam,1468.0,4.0,63.0," Vegan Options,  Soups,  Vegetarian Friendly, Asian,  Vietnamese"
Amsterdam,1469.0,3.5,118.0," Central European,  European, Bar,  Steakhouse"
Amsterdam,1474.0,4.0,55.0," Dutch,  Cafe,  International,  European, Bar,  Pub"
Amsterdam,1485.0,5.0,12.0,unknown
Amsterdam,1492.0,4.5,26.0,Fast Food
Amsterdam,1494.0,4.5,66.0,African
Amsterdam,1495.0,5.0,10.0,unknown
Amsterdam,1499.0,3.5,317.0," Vegetarian Friendly,  Spanish, Mediterranean,  European"
Amsterdam,1505.0,4.5,51.0," Dutch,  Cafe, Bar,  European,  Vegetarian Friendly"
Amsterdam,1513.0,4.5,34.0," European,  Mediterranean,  Vegetarian Friendly"
Amsterdam,1514.0,3.5,234.0," European,  Vegetarian Friendly,  Bar, French,  Vegan Options,  Mediterranean"
Amsterdam,1516.0,4.0,61.0," Steakhouse,  Vegetarian Friendly,  Halal,  Pizza, Middle Eastern,  Mediterranean"
Amsterdam,1520.0,3.5,196.0,"Mexican,  Steakhouse,  South American,  Central American,  Bar,  Argentinean,  Barbecue"
Amsterdam,1522.0,4.0,72.0," Asian, Indian,  Vegetarian Friendly"
Amsterdam,1523.0,3.5,205.0," Dutch,  Vegetarian Friendly, European,  International"
Amsterdam,1525.0,4.5,12.0," Dutch, Belgian,  Indonesian,  Fast Food"
Amsterdam,1526.0,3.5,346.0," Bar,  European, American,  Steakhouse"
Amsterdam,1528.0,4.0,54.0,"European,  Vegetarian Friendly,  Bar"
Amsterdam,1536.0,4.0,27.0," Pub,  Dutch, Bar"
Amsterdam,1537.0,4.0,33.0," European,  Vegetarian Friendly,  Vegan Options,  International,  Dutch,  Gluten Free Options, American"
Amsterdam,1538.0,4.0,33.0," Asian,  Sushi, Japanese"
Amsterdam,1539.0,4.0,37.0," Pub,  Cafe,  Dutch,  European,  Mediterranean,  Bar,  International,  French"
Amsterdam,1543.0,4.5,12.0," Indonesian, Asian"
Amsterdam,1547.0,5.0,9.0,"French,  European"
Amsterdam,1550.0,3.5,91.0," Street Food,  Vegetarian Friendly,  Asian,  Seafood,  Korean, Chinese,  Japanese"
Amsterdam,1551.0,4.5,12.0," Mediterranean, Italian"
Amsterdam,1554.0,4.0,42.0,"Mexican,  Central American,  Caribbean,  Vegetarian Friendly,  American,  Latin"
Amsterdam,1555.0,4.5,33.0,"Fast Food,  Vegetarian Friendly"
Amsterdam,1560.0,4.0,90.0," Vegetarian Friendly,  European, Dutch"
Amsterdam,1561.0,4.0,47.0,"Dutch,  Pub,  Bar,  European"
Amsterdam,1565.0,3.5,44.0," International,  Vegetarian Friendly, European"
Amsterdam,1566.0,4.0,67.0,"Bar,  Dutch,  European,  Contemporary"
Amsterdam,1574.0,5.0,5.0," European, French"
Amsterdam,1575.0,4.0,44.0," Mediterranean,  Vegetarian Friendly, Italian,  European,  Pizza"
Amsterdam,1576.0,4.5,16.0,"Asian,  Indonesian"
Amsterdam,1577.0,4.0,36.0,"Dutch,  Fast Food"
Amsterdam,1579.0,3.5,106.0," Bar, Cafe"
Amsterdam,1581.0,3.5,103.0," Cafe,  European, Dutch"
Amsterdam,1582.0,3.5,213.0,"Mexican,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,1583.0,4.0,22.0,International
