Index,budget,revenue,original_title,release_year,genres
2634,125000000,976475550,Harry Potter and the Philosopher's Stone,2001,"Adventure, Fantasy, Family"
2635,15000000,20117339,Mulholland Drive,2001,"Thriller, Drama, Mystery"
2636,6000000,1270522,Donnie Darko,2001,"Mystery, Fantasy, Drama"
2637,115000000,562816256,"Monsters, Inc.",2001,"Family, Comedy, Animation, Fantasy"
2638,100000000,235926552,A.I. Artificial Intelligence,2001,"Drama, Adventure, Science Fiction"
2639,60000000,484409218,Shrek,2001,"Comedy, Fantasy, Animation, Adventure, Family"
2640,25000000,281929795,Bridget Jones's Diary,2001,"Drama, Comedy, Romance"
2641,85000000,450717150,Ocean's Eleven,2001,"Crime, Thriller"
2642,140000000,449220945,Pearl Harbor,2001,"History, Romance, War"
2643,98000000,433013274,The Mummy Returns,2001,"Drama, Adventure, Horror, Fantasy, Action"
2644,120000000,186053725,Atlantis: The Lost Empire,2001,"Adventure, Family, Science Fiction, Animation"
2645,115000000,274703340,Lara Croft: Tomb Raider,2001,"Adventure, Action, Fantasy, Thriller"
2646,60000000,313542341,A Beautiful Mind,2001,"Romance, Drama"
2647,30000000,287553595,American Pie 2,2001,"Comedy, Romance"
2648,37000000,165335153,The Princess Diaries,2001,"Comedy, Family, Romance"
2649,52500000,179213434,Moulin Rouge!,2001,"Romance, Drama, Music"
2650,100000000,362211740,Planet of the Apes,2001,"Action, Adventure, Science Fiction, Thriller"
2651,21000000,71441250,The Royal Tenenbaums,2001,"Comedy, Drama"
2652,53000000,83282296,Blow,2001,"Drama, Crime"
2653,70000000,96976270,Enemy at the Gates,2001,War
2654,92000000,172989651,Black Hawk Down,2001,"History, Action, War"
2655,18000000,141774679,Legally Blonde,2001,Comedy
2656,65000000,117487473,A Knight's Tale,2001,"Adventure, Action, Drama, Romance"
2657,28000000,60780981,Zoolander,2001,Comedy
2658,16000000,66468332,Not Another Teen Movie,2001,Comedy
2659,45000000,141220678,Scary Movie 2,2001,Comedy
2660,90000000,347325802,Rush Hour 2,2001,"Action, Thriller, Crime, Comedy"
2661,45000000,104876233,Training Day,2001,"Action, Crime, Thriller, Drama"
2662,17000000,209947037,The Others,2001,"Drama, Horror, Thriller, Mystery"
2663,25000000,80936232,Jimmy Neutron: Boy Genius,2001,"Animation, Comedy, Action, Adventure, Fantasy"
2664,22000000,33788161,Jay and Silent Bob Strike Back,2001,Comedy
2665,28000000,77516304,Serendipity,2001,"Comedy, Romance"
2666,60000000,93375151,Cats & Dogs,2001,"Family, Comedy"
2667,68000000,203388341,Vanilla Sky,2001,"Thriller, Romance, Drama, Mystery, Science Fiction"
2668,0,0,Mike's New Car,2001,"Family, Animation"
2669,25000000,64437847,Kiss of the Dragon,2001,"Thriller, Action, Crime"
2670,92000000,143049560,Spy Game,2001,"Crime, Thriller, Action"
2671,102000000,147080413,Swordfish,2001,"Action, Crime, Thriller"
2672,40000000,141069860,Shallow Hal,2001,"Romance, Comedy"
2673,0,0,Barbie in the Nutcracker,2001,"Animation, Family"
2674,0,0,Lady and the Tramp II: Scamp's Adventure,2001,Animation
2675,30000000,17833000,AntiTrust,2001,"Crime, Action, Drama"
2676,137000000,85131830,Final Fantasy: The Spirits Within,2001,"Science Fiction, Action, Adventure, Fantasy, Animation"
2677,0,3176880,Waking Life,2001,"Animation, Drama"
2678,42000000,35402320,Original Sin,2001,"Thriller, Romance, Drama, Mystery"
2679,70000000,176104344,Dr. Dolittle 2,2001,"Fantasy, Family, Romance, Comedy"
2680,40000000,91753202,Behind Enemy Lines,2001,"Drama, War, Action, Thriller"
2681,10000000,59217789,Jeepers Creepers,2001,"Horror, Thriller"
2682,0,0,Kate & Leopold,2001,"Comedy, Romance, Science Fiction, Fantasy"
2683,0,0,America's Sweethearts,2001,"Romance, Comedy"
2684,35000000,74558115,From Hell,2001,"Mystery, Thriller, Horror"
2685,72000000,27642707,The Last Castle,2001,"Action, Drama, Thriller"
2686,60000000,105178561,Along Came a Spider,2001,"Thriller, Crime, Mystery, Action"
2687,3000000,18492362,Super Troopers,2001,"Crime, Comedy, Mystery"
2688,35000000,94728529,The Wedding Planner,2001,Comedy
2689,48000000,85498534,Rat Race,2001,"Adventure, Comedy"
2690,19800000,87754044,Gosford Park,2001,"Mystery, Drama, Thriller"
2691,11000000,16000000,Jason X,2001,"Horror, Science Fiction"
2692,57000000,147845033,The Mexican,2001,"Romance, Crime, Comedy, Action"
2693,23000000,36642838,Joy Ride,2001,"Drama, Mystery, Thriller"
2694,22000000,40270895,I Am Sam,2001,Drama
2695,0,0,The Hole,2001,"Drama, Thriller, Crime, Horror"
2696,17000000,0,Replicant,2001,"Science Fiction, Adventure, Action, Thriller"
2697,0,0,Tremors 3: Back to Perfection,2001,"Comedy, Horror, Science Fiction, Thriller, Action"
2698,0,0,One Night at McCool's,2001,"Action, Crime, Comedy"
2699,57000000,16991902,Rock Star,2001,"Drama, Comedy, Music"
2701,48000000,50315140,K-PAX,2001,"Drama, Science Fiction"
2702,23000000,0,Someone Like You...,2001,"Romance, Comedy"
2703,0,637769,Blow Dry,2001,"Drama, Comedy"
2704,50000000,100020092,Don't Say a Word,2001,Thriller
2705,0,0,Thir13en Ghosts,2001,"Thriller, Horror"
2706,21150000,39438674,Crocodile Dundee in Los Angeles,2001,"Adventure, Comedy"
2707,11000000,13110448,Frailty,2001,"Drama, Crime, Thriller"
2708,0,0,Mickey's Magical Christmas: Snowed in at the House of Mouse,2001,"Family, Animation, Comedy"
2709,53000000,29700000,Angel Eyes,2001,"Drama, Romance, Thriller"
2710,18000000,0,Life as a House,2001,Drama
2711,0,0,The Shipping News,2001,"Drama, Romance"
2712,31000000,24185781,Hearts in Atlantis,2001,"Drama, Mystery"
2713,0,0,Ghost World,2001,"Drama, Comedy"
2714,30000000,23619609,The Glass House,2001,"Drama, Thriller"
2715,60000000,56359980,15 Minutes,2001,"Crime, Thriller, Action"
2716,0,16017403,O,2001,"Thriller, Drama, Romance"
2717,32000000,40222729,Hardball,2001,"Romance, Comedy"
2718,80000000,98376292,Evolution,2001,"Comedy, Science Fiction, Action"
2719,10000000,0,Get Over It,2001,"Romance, Comedy"
2720,35000000,0,Heartbreakers,2001,"Romance, Comedy, Crime"
2721,107000000,87713825,Ali,2001,Drama
2722,0,125000000,Band of Brothers,2001,"Drama, Action, War"
2723,1500000,373967,Session 9,2001,"Horror, Mystery"
2724,68000000,71069884,The Score,2001,"Crime, Action, Thriller"
2725,4000000,44909486,Monster's Ball,2001,"Drama, Romance"
2726,17700000,30987695,Joe Dirt,2001,"Comedy, Adventure, Mystery, Drama, Romance"
2727,0,0,The Land Before Time VIII: The Big Freeze,2001,"Family, Animation, Adventure"
2728,50000000,79958599,Exit Wounds,2001,"Action, Thriller, Crime"
2729,21000000,28008462,The Tailor of Panama,2001,"Drama, Thriller"
2730,40000000,65754228,Sweet November,2001,"Romance, Drama"
2731,12000000,31155435,How High,2001,Comedy
2732,0,0,Down to Earth,2001,"Comedy, Romance, Science Fiction, Fantasy"
2733,11000000,23430766,Tomcats,2001,"Romance, Comedy"
2734,0,0,Elling,2001,"Comedy, Drama"
2735,72000000,37317558,The Majestic,2001,"Drama, Romance"
2736,62000000,18720175,3000 Miles to Graceland,2001,"Action, Comedy, Adventure, Crime, Thriller"
2737,0,0,The Mists of Avalon,2001,"Drama, Fantasy"
2738,100000,490475,Tape,2001,Drama
2739,0,0,Wishmaster 3: Beyond the Gates of Hell,2001,Horror
2740,45000000,0,What's the Worst That Could Happen?,2001,"Comedy, Action"
2741,2079000,4099000,Dil Chahta Hai,2001,"Romance, Drama"
2742,28000000,14010832,Ghosts of Mars,2001,"Science Fiction, Horror, Action"
2743,22000000,19351569,Saving Silverman,2001,"Romance, Comedy, Crime"
2744,0,0,The Curse of the Jade Scorpion,2001,"Crime, Mystery, Comedy, Thriller, Romance"
2745,48000000,35743308,Riding in Cars with Boys,2001,"Drama, Comedy, Romance"
2746,10000000,0,Mimic 2,2001,"Horror, Science Fiction, Thriller"
2747,75000000,13596911,Osmosis Jones,2001,"Comedy, Family, Animation, Adventure, Action"
2748,0,0,The Man Who Wasn't There,2001,"Drama, Crime"
2749,49000000,0,The One,2001,"Action, Science Fiction, Thriller"
2750,15000000,0,Buffalo Soldiers,2001,"Drama, War, Thriller, Comedy, Crime"
2751,14000000,10424470,Head Over Heels,2001,"Romance, Comedy"
2752,0,15705007,Enigma,2001,"Romance, War, Drama, Thriller, Mystery"
2753,38000000,207283925,The Fast and the Furious,2001,"Action, Crime, Thriller"
2754,6000000,705308,Human Nature,2001,"Drama, Comedy"
2755,13000000,91038276,Save the Last Dance,2001,"Drama, Family, Music, Romance"
2756,0,0,The Affair of the Necklace,2001,"History, Drama"
2757,0,480811,Bully,2001,"Crime, Drama"
2758,0,0,Zebra Lounge,2001,Thriller
2759,1700000,0,In the Bedroom,2001,"Thriller, Drama"
2760,35000000,147934180,Spy Kids,2001,"Family, Comedy, Adventure, Action"
2761,35000000,29400000,The Pledge,2001,"Drama, Mystery, Crime, Thriller"
2763,0,0,Mean Machine,2001,"Drama, Comedy"
2764,75000000,67631903,Bandits,2001,"Action, Comedy, Crime, Romance"
2765,22000000,84772742,The Animal,2001,"Action, Comedy"
2766,15000000,12000000,Knockaround Guys,2001,"Thriller, Crime"
2768,0,0,Just Visiting,2001,"Fantasy, Comedy, Science Fiction"
2769,13000000,16929123,Crazy/Beautiful,2001,"Drama, Romance"
2771,0,0,Safar e Ghandehar,2001,"Foreign, Drama"
2772,94000000,54744738,Driven,2001,Action
2773,24000000,14782676,Out Cold,2001,Comedy
2775,500000,0,Citizen Toxie: The Toxic Avenger IV,2001,"Comedy, Horror"
2776,0,0,Princess of Thieves,2001,"Adventure, Family, Action, Romance, TV Movie"
2777,35000000,13678913,American Outlaws,2001,"Action, Western"
2778,87000000,351692268,Hannibal,2001,"Horror, Drama, Thriller, Crime"
2779,75000000,54249294,Domestic Disturbance,2001,"Mystery, Thriller, Crime"
2780,0,0,The Unsaid,2001,Thriller
2781,13000000,0,Birthday Girl,2001,"Crime, Comedy, Thriller"
2783,0,0,Me Without You,2001,Drama
2784,40000000,0,Impostor,2001,"Action, Science Fiction, Thriller"
2785,0,0,The Parole Officer,2001,"Comedy, Action, Foreign"
2787,0,0,Lantana,2001,"Thriller, Drama, Crime, Mystery"
2788,1500000,0,Elvira's Haunted Hills,2001,"Horror, Comedy"
2789,0,0,Texas Rangers,2001,"Western, Drama, Adventure, Action"
2791,0,741394,Charlotte Gray,2001,"Drama, History, Romance, War"
2792,0,0,Beethoven's 4th,2001,"Family, Comedy"
2793,34000000,19693891,Summer Catch,2001,"Comedy, Romance, Drama"
2794,5000000,295206,Wet Hot American Summer,2001,Comedy
2795,0,0,Valentine,2001,"Thriller, Horror"
2797,35000000,0,Heist,2001,"Drama, Crime, Thriller, Action"
2800,1500000,416925,The Believer,2001,Drama
2801,12000000,17292381,Max Keeble's Big Move,2001,"Fantasy, Comedy, Family, Science Fiction"
2802,75000000,5409517,Monkeybone,2001,"Fantasy, Comedy, Adventure, Action, Animation"
2803,0,0,See Spot Run,2001,"Comedy, Action, Family"
2804,0,0,Storytelling,2001,"Drama, Comedy"
2806,0,0,61*,2001,"History, Drama"
2807,0,0,Attila,2001,"History, Action, War, Adventure, Drama"
2809,0,0,The Fourth Angel,2001,"Thriller, Adventure, Action"
2810,11000000,23978402,Corky Romano,2001,"Action, Comedy, Crime"
2811,38000000,0,Joe Somebody,2001,Comedy
2812,0,0,To End All Wars,2001,"Drama, History, Comedy, Action"
2813,0,0,Snow White,2001,"TV Movie, Adventure, Fantasy, Family"
2814,0,0,Iris,2001,"Drama, Romance"
2816,0,0,Black Knight,2001,"Comedy, Adventure, Fantasy"
2817,0,0,The Man Who Sued God,2001,Comedy
2818,0,0,Wit,2001,"Drama, TV Movie"
2819,0,0,Scooby-Doo and the Cyber Chase,2001,"Animation, Family"
2820,93000000,368780809,Jurassic Park III,2001,"Adventure, Action, Science Fiction, Thriller"
2821,0,0,The Grey Zone,2001,"War, Drama"
2822,22000000,0,Josie and the Pussycats,2001,"Music, Comedy"
2823,57000000,62112895,Captain Corelli's Mandolin,2001,"Romance, Drama, History"
2824,0,0,The Body,2001,"Mystery, Thriller, Romance, Drama"
2825,0,0,The Order,2001,"Adventure, Drama, Comedy, Action, Thriller"
2827,0,0,James Dean,2001,Drama
2828,0,0,Freddy Got Fingered,2001,Comedy
2829,0,0,Epoch,2001,Science Fiction
2830,0,0,Shrek in the Swamp Karaoke Dance Party,2001,"Animation, Music, Comedy"
2832,1000000,10013424,Kissing Jessica Stein,2001,Comedy
2833,0,0,Stanley Kubrick: A Life in Pictures,2001,Documentary
2835,0,0,Le vÃ©lo de Ghislain Lambert,2001,Comedy
2836,40000000,27053815,The Musketeer,2001,"Action, Drama, Adventure"
2837,7000000,3646994,The Cat's Meow,2001,"Thriller, Drama, Mystery"
2838,5000000,0,The Forsaken,2001,"Action, Horror, Thriller, Adventure"
2841,25000000,0,Say It Isn't So,2001,"Comedy, Romance"
2842,0,0,Bubble Boy,2001,"Drama, Comedy, Adventure, Romance"
2843,0,0,The Blue Planet,2001,Documentary
2844,0,0,Conspiracy,2001,"History, TV Movie, Drama"
2845,6000000,2025238,Novocaine,2001,"Comedy, Thriller, Crime"
2846,11000000,13276953,Sugar & Spice,2001,"Comedy, Crime"
2849,10000000,7316658,Bones,2001,"Action, Horror, Thriller"
2850,0,0,Dogtown and Z-Boys,2001,Documentary
2851,0,0,CQ,2001,"Science Fiction, Drama, Comedy"
2852,0,0,The Anniversary Party,2001,"Comedy, Drama"
2854,7000000,10229331,The Wash,2001,"Action, Comedy"
2855,15000000,163169,Down,2001,"Horror, Thriller, Action, Mystery"
2856,5000000,5476060,Made,2001,"Action, Comedy, Thriller"
2859,0,0,In the Time of the Butterflies,2001,"TV Movie, Romance, Thriller, History, Drama"
2860,0,0,Halloweentown II: Kalabar's Revenge,2001,"Adventure, TV Movie, Fantasy, Family"
2861,0,0,Children of the Corn: Revelation,2001,"Horror, Thriller"
2862,0,0,Holiday in the Sun,2001,"Action, Family, Adventure, Comedy"
2863,0,0,BelphÃ©gor - Le fantÃ´me du Louvre,2001,"Fantasy, Science Fiction"
2864,0,0,Lost and Delirious,2001,"Drama, Romance"
2865,16000000,29381649,Baby Boy,2001,"Comedy, Crime, Drama"
2866,0,0,The Lost World,2001,"Fantasy, Science Fiction, Adventure"
2870,0,0,Tanguy,2001,Comedy
2871,0,0,Double Take,2001,"Adventure, Comedy, Romance, Drama, Action"
2875,185000000,1001921825,The Dark Knight,2008,"Crime, Action, Thriller, Drama"
2876,180000000,521311860,WALLÂ·E,2008,"Animation, Family"
2877,140000000,585174222,Iron Man,2008,"Action, Science Fiction, Adventure"
2878,25000000,226830568,Taken,2008,"Thriller, Action, Crime"
2879,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,2008,"Action, Adventure"
2880,37000000,392616625,Twilight,2008,"Drama, Adventure, Fantasy, Romance"
2881,200000000,586090727,Quantum of Solace,2008,"Action, Adventure, Crime, Thriller"
2882,130000000,631744560,Kung Fu Panda,2008,"Animation, Family"
2883,19000000,18755936,Sex Drive,2008,"Comedy, Adventure, Romance"
2884,52000000,609841637,Mamma Mia!,2008,"Romance, Comedy"
2885,150000000,333932083,The Curious Case of Benjamin Button,2008,"Drama, Mystery, Romance, Thriller, Fantasy"
2886,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,2008,"Fantasy, Thriller, Adventure, Action"
2887,150000000,163712074,The Incredible Hulk,2008,"Adventure, Science Fiction, Action"
2888,33000000,269958228,Gran Torino,2008,Drama
2889,150000000,603900354,Madagascar: Escape 2 Africa,2008,"Animation, Family"
2890,85000000,160388063,Hellboy II: The Golden Army,2008,"Fantasy, Adventure, Science Fiction"
2891,85000000,222231186,Jumper,2008,"Fantasy, Adventure, Science Fiction"
2892,45000000,101702060,Journey to the Center of the Earth,2008,"Comedy, Action, Adventure, Family, Science Fiction"
2893,75000000,258270008,Wanted,2008,"Thriller, Crime, Action"
2894,48000000,0,Tinker Bell,2008,"Animation, Adventure, Fantasy, Family"
2895,15000000,377910544,Slumdog Millionaire,2008,"Romance, Drama"
2896,30000000,108979549,Transporter 3,2008,"Adventure, Action, Crime, Thriller"
2897,75000000,200276000,Valkyrie,2008,"Drama, War, Thriller, History"
2898,105000000,266000000,"10,000 BC",2008,"Drama, Fantasy, Action, Adventure"
2899,150000000,624029371,Hancock,2008,"Action, Fantasy"
2900,15000000,42000000,The Hurt Locker,2008,"Thriller, Drama, War"
2901,35000000,170000000,What Happens in Vegas,2008,"Romance, Comedy"
2902,225000000,419651413,The Chronicles of Narnia: Prince Caspian,2008,"Adventure, Fantasy, Family"
2903,92000000,188072649,Tropic Thunder,2008,"Comedy, Action"
2904,80000000,178066569,Eagle Eye,2008,"Action, Thriller, Mystery"
2905,12500000,20416563,The Boy in the Striped Pyjamas,2008,"Drama, War"
2906,50000000,113244290,Rambo,2008,"Action, Thriller"
2907,45000000,73762516,Death Race,2008,"Action, Thriller, Science Fiction"
2908,23000000,150816700,Step Up 2: The Streets,2008,"Music, Drama, Romance"
2909,80000000,233093859,The Day the Earth Stood Still,2008,"Thriller, Science Fiction, Drama"
2910,9000000,0,Starship Troopers 3: Marauder,2008,"Adventure, Action, Science Fiction"
2911,55000000,168167691,Seven Pounds,2008,Drama
2912,25000000,170764026,Cloverfield,2008,"Thriller, Action, Science Fiction"
2913,150000000,309979994,Bolt,2008,"Comedy, Family, Adventure, Animation"
2914,30000000,105173115,Forgetting Sarah Marshall,2008,"Drama, Comedy, Romance"
2915,130000000,49554002,Australia,2008,Drama
2916,70000000,225990978,Yes Man,2008,"Romance, Comedy"
2917,60000000,244082376,Marley & Me,2008,"Family, Comedy"
2918,70000000,113280098,Body of Lies,2008,"Drama, Thriller, Action"
2919,37000000,163720069,Burn After Reading,2008,"Drama, Comedy"
2920,30000000,160259319,27 Dresses,2008,"Comedy, Romance"
2921,60000000,57490374,Inkheart,2008,"Family, Adventure, Fantasy"
2922,35000000,69823199,21,2008,"Crime, Drama"
2923,20000000,64822796,The Bank Job,2008,"Crime, Drama, Thriller"
2924,65000000,128107642,Step Brothers,2008,Comedy
2925,0,55447968,"Definitely, Maybe",2008,"Comedy, Romance"
2926,70000000,111231041,Fool's Gold,2008,Comedy
2927,20000000,41627431,Never Back Down,2008,"Drama, Action"
2928,27000000,101624843,Pineapple Express,2008,"Comedy, Action"
2929,6000000,44703995,The Wrestler,2008,"Romance, Drama"
2930,80000000,212874442,Bedtime Stories,2008,"Fantasy, Comedy, Family, Romance"
2931,20500000,10089373,Punisher: War Zone,2008,"Crime, Action"
2932,35000000,85416905,Max Payne,2008,Action
2933,35000000,72436439,Mirrors,2008,"Thriller, Mystery, Horror"
2934,40000000,151161491,Vantage Point,2008,"Drama, Action, Thriller, Crime"
2935,24000000,42105111,Zack and Miri Make a Porno,2008,Comedy
2936,80000000,230685453,Get Smart,2008,"Thriller, Comedy, Action"
2937,28000000,92380927,Role Models,2008,Comedy
2938,0,0,The Scorpion King: Rise of a Warrior,2008,"Fantasy, Action, Adventure"
2939,0,0,Frost/Nixon,2008,Drama
2940,0,0,High School Musical 3: Senior Year,2008,"Family, Music, Drama, Romance, Comedy"
2941,32000000,0,The Reader,2008,"Drama, Romance"
2942,70000000,72108608,Babylon A.D.,2008,"Adventure, Action, Science Fiction, Thriller"
2943,0,0,Diario de una ninfÃ³mana,2008,"Romance, Drama"
2944,15000000,32002538,In Bruges,2008,"Drama, Comedy, Crime"
2945,55000000,113020255,Changeling,2008,"Mystery, Drama, Crime"
2946,90000000,162839667,The Spiderwick Chronicles,2008,"Family, Adventure, Fantasy"
2947,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,2008,"Adventure, Comedy"
2948,0,22707064,The Accidental Husband,2008,"Romance, Comedy"
2949,0,0,Wild Child,2008,"Drama, Comedy, Family"
2950,2900000,0,Felon,2008,"Action, Crime, Drama"
2952,0,0,Kung Fu Panda: Secrets of the Furious Five,2008,"Family, Comedy, Animation"
2953,20000000,65569869,Street Kings,2008,"Crime, Thriller, Drama, Action"
2954,9000000,32973937,Nick and Norah's Infinite Playlist,2008,"Drama, Romance, Music, Comedy"
2955,80000000,163733697,Four Christmases,2008,"Drama, Romance, Comedy"
2956,5000000,0,Another Cinderella Story,2008,Music
2957,7000000,8900000,Stargate: The Ark of Truth,2008,"Adventure, Science Fiction"
2958,25000000,70442940,The House Bunny,2008,"Romance, Comedy"
2959,0,0,Presto,2008,"Family, Animation"
2960,8500000,68282844,Star Wars: The Clone Wars,2008,"Science Fiction, Action, Animation, Adventure, Thriller"
2961,10800000,113857533,Saw V,2008,"Thriller, Crime, Horror"
2962,62000000,41819064,The Love Guru,2008,"Comedy, Romance"
2963,120000000,93945766,Speed Racer,2008,"Family, Science Fiction, Action"
2964,15000000,96408652,Vicky Cristina Barcelona,2008,"Romance, Drama"
2965,85000000,297138014,Horton Hears a Who!,2008,"Family, Comedy, Adventure, Animation, Fantasy"
2966,0,0,The Duchess,2008,"Drama, Romance, History"
2967,0,18130888,Happy-Go-Lucky,2008,"Comedy, Drama"
2968,55000000,127906624,The Forbidden Kingdom,2008,"Adventure, Action, Fantasy"
2969,30000000,0,Che: Part One,2008,"History, War, Drama"
2970,0,0,BURNâ€¢E,2008,"Family, Animation"
2971,60000000,73174566,Righteous Kill,2008,"Thriller, Adventure, Crime, Action, Drama"
2972,15000000,5926410,Transsiberian,2008,"Mystery, Thriller, Crime"
